"Data Source","World Development Indicators",

"Last Updated Date","2018-10-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Nigeria","NGA","Adjusted savings: mineral depletion (current US$)","NY.ADJ.DMIN.CD","","","","","","","","","","","1361310.44390054","10743.6384784449","20343.04009423","61555.8772716068","2568075.62476604","2631495.42197909","3704666.52219475","16365282.3741236","18152520.010034","25775996.8508421","8691428.35851323","4291208.17214662","3051246.26663336","2777947.62730903","1512176.13747683","1265680.77223497","1742.44215236761","8541.54496571613","0","0","0","0","0","285624.650833659","507234.721569623","90874.3947484387","115197.356401864","26518.1918086214","0","0","36157.9337842888","42167.7009647985","57647.276090606","67815.6798145803","56750.7844260011","335360.766805608","983768.540595303","6093514.28878453","6131374.16173616","25094045.5068284","83262813.8613011","95817926.5026331","152768395.094556","172071676.9119","168976834.095951","162363756.450127","211578685.583301","",
"Nigeria","NGA","Adjusted savings: consumption of fixed capital (% of GNI)","NY.ADJ.DKAP.GN.ZS","","","","","","","","","","","1.35687545775468","1.35088361653436","1.43142062062371","1.44072280700498","1.39966995705385","1.56697748176639","1.78877567864358","1.88475507426026","2.21489796391737","2.8008474127313","3.37366013388829","3.82124338243925","3.83514251306088","3.93848499827866","4.12691445486264","3.54408314949627","11.8173923702659","8.03860884495476","4.6481843325641","3.82742951976241","2.91762966928438","3.56521111307217","3.26806532147253","3.94993653172772","4.23925824439412","5.52007554718241","4.67178680248731","4.2085802480607","4.92202609001321","3.22592092329702","2.73354177442621","3.124104136997","3.21017051187573","3.41965613335033","2.59400615201185","2.84590123377029","6.02589353966186","5.59727454776265","6.22360160363406","7.25263244685019","7.99282351265662","9.37871498017395","9.33368198411671","11.1279772954518","10.3116342032656","10.6151103270045","10.9392816738734","",
"Nigeria","NGA","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","163924916.181666","115052247.124609","162108783.349396","203015317.616118","335672432.535679","425259856.112609","634525041.612055","672202346.236969","805783020.973006","1315244630.98326","2060595425.85709","2274049908.20009","1930074041.52866","1369607796.83479","1143839892.74423","987053177.686872","2280453365.30892","1744247113.42336","1058007989.47953","847589950.654578","813129970.417298","889046215.970477","861181931.848914","530976862.544738","666969619.085607","1453235212.20745","1530341938.91464","1413501459.35442","1436156049.31664","1109558618.00118","1099920679.2918","1250978242.4586","1702012515.53314","2051660381.74573","2023001067.69095","2814060526.95544","8483674737.68374","8653554369.0775","12005949853.5705","11235633134.0114","27939154373.1966","36491454542.0592","40957503261.7819","54465328473.7239","56665317204.5214","49722132131.6183","43314523358.9687","",
"Nigeria","NGA","Adjusted savings: net forest depletion (% of GNI)","NY.ADJ.DFOR.GN.ZS","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0.00892855861117589","0.163625623110652","0.318696345131232","0.448344241288178","0.648711132013698","0.571318283782104","1.44201666561829","1.48427023850084","1.57531512384958","1.77797856568567","1.97043435030057","2.28721143472793","2.40506839747056","4.5639125116236","4.73833824713747","4.20859213797912","3.51028863391435","3.41441036654579","4.18026793739052","2.65160130094631","2.32891786050575","2.31322866579332","2.14760264603042","2.88681682508888","1.88618430602307","1.63660012863366","1.25161572398893","1.58141820498851","1.64109080245591","2.01283181565471","0.834650997784861","0.869012319159805","0.891868966958081","0.832877066099626","0.787344744168104","1.04194962109433","1.31661133271333","",
"Nigeria","NGA","Adjusted savings: net forest depletion (current US$)","NY.ADJ.DFOR.CD","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","5453467.83716513","97374806.0445287","160387140.966223","155911668.776863","179800594.31332","159116336.635016","278272198.71407","322062452.469022","358569253.655521","393735993.562583","549150991.243557","570355192.631789","633769905.134339","613511616.423516","745490714.082157","1107969308.83536","1149868806.36643","1146770110.45976","1219724758.92173","912020829.066435","937108384.11459","926281136.556676","1138645616.61557","1731977566.87575","1470988363.6888","1618289407.1474","1762112229.3323","2444919987.45839","3165828267.0177","3118238792.17596","2917547602.28692","3381222652.3725","3913645888.66743","4076475156.17132","4326679825.7321","4880585800.67176","5213175236.33173","",
"Nigeria","NGA","Adjusted savings: carbon dioxide damage (% of GNI)","NY.ADJ.DCO2.GN.ZS","","","","","","","","","","","0.296119484345202","0.681303095081694","0.706568097596912","0.738091152048864","0.611653394322012","0.462828184393529","0.448468376625584","0.4465995730072","0.46092243898167","0.579502265174441","0.485097265042827","0.542623654536826","0.698118848915106","0.988169746353218","1.53625230312921","1.63135210937101","2.60184506285381","1.97326158536121","2.39071598055554","1.57739822043589","1.23639331245678","1.58606550315655","1.74358097165116","3.48994977340856","2.44610385982512","1.56512457923899","1.46002488009565","1.59194111234282","1.7068995214854","1.61089622769116","2.7385973324337","3.26797274744311","2.82033020980441","2.84022565298673","2.3735940334206","2.02391051406805","1.40701368277302","1.30228245835852","1.1086843313384","1.14350238091708","0.630146235188309","0.622300887298786","0.595794999447122","0.556989386522336","0.510309528827069","0.600265971808449","0.683664493560674","",
"Nigeria","NGA","Adjusted savings: carbon dioxide damage (current US$)","NY.ADJ.DCO2.CD","","","","","","","","","","","35774367.7753376","58025318.467623","80019033.5423725","104005995.417222","146688282.981325","125606302.190241","159083343.281939","159280791.920242","167684237.092356","272127370.96951","296292206.61625","322919308.792885","351335332.025907","343635938.639639","425796727.520944","454343539.798073","502089305.634508","428165605.601732","544168739.23949","349317178.257242","344577129.909948","395512492.568093","459458511.932371","469142368.804758","384849628.302031","412040402.454715","478261830.073155","534672253.556238","498041665.876331","554069313.736783","1101954931.28305","1308587238.04536","1495321602.78255","1704024679.73928","1851107122.52961","2001266460.03932","1980892353.56566","2013367749.09603","2138762943.58491","1771491018.46913","2202695069.48779","2421298076.3731","2614431868.87389","2726156702.86425","2804293747.57282","2811699835.88824","2706996908.83323","",
"Nigeria","NGA","Adjusted savings: education expenditure (% of GNI)","NY.ADJ.AEDU.GN.ZS","","","","","","","","","","","1.5372349","1.5","3.3212277","3.3212277","2.4","1.7","3.3212277","2.1","3.3212277","2.3","3.3212277","5.1052206","5","4.53888888888887","4.07777777777785","3.61666666666665","3.15555555555562","2.69444444444442","2.2333333333334","1.7722222222222","1.31111111111117","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","",
"Nigeria","NGA","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","185714245.691362","127752212.385","376129960.625211","468001265.137617","575574144.48","461360653.745","1178125446.19549","748969957.092","1208267348.22222","1080052643.179","2028570257.598","3038154149.01953","2516300287.35","1578398194.71344","1130220882.20713","1007268220.12483","608941216.523569","584650532.840828","508345698.186681","392461242.754772","365400636.761795","211962001.578","223987151.4385","114262679.802","133731927.507","223774098.709","278435361.6875","285482554.599","248014256.6485","292358321.151","342022421.66","340363656.095","450664733.4935","509966866.983","662893920.357","840489971.8685","1196689500","1314125500","1639735000","1316803000","2971200500","3307248000","3729919000","4160282500","4670988000","3981476500","3365609000","",
"Nigeria","NGA","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","142.365669052174","155.553339807509","149.672426455682","142.124468588405","132.088978931195","138.981453816887","107.940233381423","98.5091369618848","81.5220497633226","78.2551731381259","78.3125632709683","69.9885613802153","77.4786873564882","82.0776096189313","58.4477324872509","52.7491874336698","56.3822831379603","73.8488475068976","73.668342858169","66.763325990977","80.1727544262069","65.2076365430721","62.9608643259075","68.4821163942622","72.2501087139314","76.4631978974888","80.0522374750183","80.4427118437258","93.7224941073697","50.0040785184751","48.795821928203","50.0143268347235","52.3666011351399","54.153128017496","58.1222219184123","59.7850976776077","55.8010964477509",
"Nigeria","NGA","Services, value added (constant LCU)","NV.SRV.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","5420425815096.05","5589914652278.51","5554716468034.35","5347114524745.6","5491482359223.15","5667464364350.38","5855493767431.06","6145539122059.4","6429498736071.3","6847691783617.89","7033715079700","7275566381200","7537730554800","7681595554600","7835829680800","8032935624400","8325798706200","8712131831900","9060545697700","9359453960900","10050701600700","11192789947000","11478538250000","13774871012700","15239404089800","17124818683200","19326791717700","21840033121200","24554709144600","27736937477700","29095040996900","30249735490800","32785733968500","35030243068100","36705052873500","36405752063600","36073205003400",
"Nigeria","NGA","Services, value added (annual % growth)","NV.SRV.TOTL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","1.08656710511299","-3.50939263554913","-7.87204899026544","4.43379906184775","2.46035208848761","4.85378429244257","8.07715509745086","6.89781622250693","9.55686168606348","3.20824943122031","3.50983369851544","3.43032329155857","1.09378377748494","1.48320890965081","2.02407520699161","2.86333066014441","4.05833401662439","3.37736800841742","2.69370414285595","6.22606300801935","13.2454351648523","1.77894219464466","28.5034856486116","11.1003450240142","13.0830934121575","13.4662491403854","13.2117171585067","12.0368549655813","12.3977058541851","4.89637156582003","3.96869861774726","8.38353935636347","6.84599313896585","4.78103963494891","-0.815421274203274","",
"Nigeria","NGA","Services, value added (constant 2010 US$)","NV.SRV.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","36064523913.1329","37192209159.6596","36958019854.1188","35576751019.6117","36537294968.8163","37708182173.7507","38959226120.3147","40889027944.8788","42778338607.7746","45560764505.3021","46798460922.301","48407606097.2202","50151901920.1852","51109100284.7676","52135289097.6593","53446723338.9666","55395272766.1047","57965720314.9742","60283874021.6104","62272644751.7598","66871825311.714","74470651286.1116","76371862899.0406","91650394633.9938","101394590013.174","113939098878.229","128589813022.795","145311535224.687","163373492292.645","184546284565.996","193582356364.689","201265056692.704","218138191915.395","233071917577.746","244215178335.706","242223795816.312","240011211083.314",
"Nigeria","NGA","Services, value added (current LCU)","NV.SRV.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","73648308946.1654","83468288830.6415","86755092531.0289","91423468887.3708","97140903303.3751","104108533184.352","120799077825.988","145735530374.66","186238312906.237","220327651259.361","257703739300","388748321700","554160012300","776090599600","1173960119400","1476468804000","1638821469600","2079883379500","2440072960400","3149447808000","3936102608300","4648132769500","5504445895800","7994329873400","10646287594900","14306101062400","16763667723100","19841391397800","23651861378700","27736937477700","31089457397300","36310216229000","42422165041800","48811996689600","55319414751000","61324813865200","64119178133400",
"Nigeria","NGA","Services, value added (current US$)","NV.SRV.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","86951958614.1268","79950468228.5838","53061218673.4122","40506632205.3039","38139341697.4382","28799040991.522","26006260027.1234","22925205344.4486","19753745535.2394","24069002759.3796","21452071863.8142","20507280931.1796","12233112854.3046","14844885225.7077","16685050019.8977","18455860050","20197454641.3606","23635038403.4091","26425418764.3021","30968843892.6107","35386645740.003","38548699263.2167","42596685217.1141","60158403116.9105","81099557147.8957","111200248907.71","133247920627.527","167372930320.719","158842117844.86","184546284565.996","200913772283.626","230542958316.481","269670341601.869","307859957450.083","279606336956.494","241922024005.681","209684178398.002",
"Nigeria","NGA","Services, value added per worker (constant 2010 US$)","NV.SRV.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4967.76199583125","5058.52001041913","5014.89939654219","5096.84503561819","5069.23841157259","5047.29570996438","5070.85564569437","5184.59591716539","5288.51095154318","5098.02795602742","5324.81947902764","6226.47374297941","5831.49506995483","5803.4426607769","6126.87500141749","6465.8965795013","6938.34636167878","7054.13922237751","7358.06864905323","7121.05179165496","7502.78364885134","7870.57918965668","8589.77261286253","8797.31409030275","8835.05186604619","8762.25220670074","8452.68764608226",
